data,adresse,pasto_kodas,tipas,plotas_m2,kambariai,priklausiniai,kaina_eur,eur_m2,atstumas_m,latitude,longitude,sklypas
2022-06-07,65 BD ERNEST DALBY,44000.0,butas,66.0,3.0,1,210000.0,3182.0,215.0,47.223207,-1.530124,44109000CH0434
2021-10-20,9 RUE LOUIS MEKARSKI,44000.0,namas,76.0,4.0,1,580000.0,7632.0,215.0,47.223098,-1.529875,44109000CH0432
2023-10-25,65 BD ERNEST DALBY,44000.0,butas,58.0,3.0,1,144500.0,2491.0,215.0,47.223207,-1.530124,44109000CH0434
2025-06-19,76 BD ERNEST DALBY,44000.0,butas,32.0,2.0,0,106000.0,3312.0,216.0,47.223393,-1.530449,44109000CH0234
2025-12-12,76 BD ERNEST DALBY,44000.0,butas,31.0,3.0,0,104000.0,3355.0,216.0,47.223393,-1.530449,44109000CH0234
2025-03-27,14 RUE DES CHALATRES,44000.0,namas,164.0,6.0,0,615000.0,3750.0,218.0,47.225826,-1.530832,44109000BW0515
2025-07-03,5 RUE MARYSE GUERLAIS,44200.0,butas,86.0,3.0,1,350000.0,4070.0,220.0,47.224953,-1.531315,44109000CE0173
2025-11-27,5 RUE MARYSE GUERLAIS,44200.0,butas,85.0,4.0,1,333725.0,3926.0,220.0,47.224953,-1.531315,44109000CE0173
2022-06-30,5 RUE MARYSE GUERLAIS,44200.0,butas,38.0,2.0,1,190000.0,5000.0,220.0,47.224953,-1.531315,44109000CE0173
2024-07-05,21 RUE DE LA VILLE EN PIERRE,44000.0,namas,102.0,4.0,1,540000.0,5294.0,222.0,47.224835,-1.525493,44109000CI0013
2025-06-11,11 RUE HENRI BRUNELLIERE,44000.0,namas,61.0,3.0,0,224900.0,3687.0,226.0,47.226069,-1.530707,44109000BW0037
2023-11-24,59 RUE FRANCIS DE PRESSENSE,44000.0,butas,80.0,3.0,1,243500.0,3044.0,226.0,47.223738,-1.525835,44109000CI0607
2023-07-13,59 RUE FRANCIS DE PRESSENSE,44000.0,butas,59.0,1.0,2,205480.0,3483.0,226.0,47.223738,-1.525835,44109000CI0607
2025-09-03,59 RUE FRANCIS DE PRESSENSE,44000.0,butas,89.0,3.0,2,303500.0,3410.0,226.0,47.223738,-1.525835,44109000CI0607
2022-02-07,25 RUE ETIENNE LARCHEY,44000.0,butas,60.0,3.0,0,290000.0,4833.0,228.0,47.226641,-1.52725,44109000BW0574
2023-05-10,30 RUE ETIENNE LARCHEY,44000.0,namas,90.0,3.0,1,525000.0,5833.0,230.0,47.22675,-1.527639,44109000BW0175
2024-11-05,24 RUE GEN DE CASTELNAU,44000.0,butas,44.0,2.0,2,148000.0,3364.0,231.0,47.22335,-1.526184,44109000CI0459
2022-02-03,24 RUE GEN DE CASTELNAU,44000.0,butas,44.0,2.0,2,175000.0,3977.0,231.0,47.22335,-1.526184,44109000CI0459
2023-04-07,24 RUE GEN DE CASTELNAU,44000.0,butas,44.0,2.0,2,165000.0,3750.0,231.0,47.22335,-1.526184,44109000CI0459
2023-03-01,24 RUE GEN DE CASTELNAU,44000.0,butas,42.0,2.0,2,172000.0,4095.0,231.0,47.22335,-1.526184,44109000CI0459
2023-02-16,24 RUE GEN DE CASTELNAU,44000.0,butas,56.0,3.0,2,190000.0,3393.0,231.0,47.22335,-1.526184,44109000CI0459
2023-01-19,24 RUE GEN DE CASTELNAU,44000.0,butas,44.0,2.0,2,129500.0,2943.0,231.0,47.22335,-1.526184,44109000CI0459
2021-09-10,7 PL DU RALLIEMENT,44000.0,butas,68.0,2.0,1,140000.0,2059.0,233.0,47.222838,-1.529642,44109000CH0427
2021-12-14,7 PL DU RALLIEMENT,44000.0,butas,64.0,2.0,1,267000.0,4172.0,233.0,47.222838,-1.529642,44109000CH0427
2025-10-07,13 BD ERNEST DALBY,44000.0,butas,50.0,3.0,1,61718.5,1234.0,233.0,47.226838,-1.528045,44109000BW0171
2022-04-06,13 BD ERNEST DALBY,44000.0,butas,32.0,2.0,1,105000.0,3281.0,233.0,47.226838,-1.528045,44109000BW0171
2021-04-14,7 PL DU RALLIEMENT,44000.0,butas,40.0,1.0,0,120000.0,3000.0,233.0,47.222838,-1.529642,44109000CH0427
2023-03-27,13 BD ERNEST DALBY,44000.0,butas,81.0,4.0,1,256500.0,3167.0,233.0,47.226838,-1.528045,44109000BW0171
2023-07-31,13 RUE HENRI BRUNELLIERE,44000.0,namas,33.0,1.0,1,375000.0,11364.0,234.0,47.226113,-1.530785,44109000BW0038
2025-07-04,80 BD ERNEST DALBY,44000.0,butas,130.0,3.0,1,333000.0,2562.0,235.0,47.223236,-1.530577,44109000CH0232
2022-04-29,4 RUE DE LA PETITE MITRIE,44000.0,butas,31.0,2.0,0,184000.0,5935.0,237.0,47.226851,-1.528981,44109000BW0070
2025-10-30,4 RUE DE LA PETITE MITRIE,44000.0,butas,30.0,2.0,0,106000.0,3533.0,237.0,47.226851,-1.528981,44109000BW0070
2022-08-25,71 BD ERNEST DALBY,44000.0,butas,122.0,4.0,0,441750.0,3621.0,238.0,47.222936,-1.530078,44109000CH0457
2021-08-20,18 RUE DES CHALATRES,44000.0,namas,153.0,6.0,1,600000.0,3922.0,238.0,47.226,-1.530975,44109000BW0007
2025-03-31,11 RUE DE LA PETITE MITRIE,44000.0,namas,118.0,3.0,1,240000.0,2034.0,240.0,47.226794,-1.52948,44109000BW0053
2022-07-13,30 RUE DE LA VILLE EN PIERRE,44000.0,namas,80.0,4.0,0,350000.0,4375.0,241.0,47.225163,-1.525291,44109000BW0340
2023-03-23,6 AV DES CERISIERS,44000.0,namas,58.0,2.0,1,285000.0,4914.0,243.0,47.225347,-1.525323,44109000BW0568
2022-03-08,15 RUE DE LA VILLE EN PIERRE,44000.0,namas,84.0,5.0,1,538200.0,6407.0,244.0,47.224982,-1.525212,44109000CI0491
2025-05-27,82 BD ERNEST DALBY,44000.0,butas,64.0,3.0,2,135000.0,2109.0,244.0,47.223153,-1.53063,44109000CH0765
2021-09-27,2 PL DU RALLIEMENT,44000.0,butas,47.0,1.0,1,96500.0,2053.0,246.0,47.222575,-1.528958,44109000CH0409
2022-01-27,33 RUE GAL LE FLO,44000.0,butas,30.0,1.0,1,98100.0,3270.0,251.0,47.222514,-1.528741,44109000CH0407
2023-03-03,33 RUE GAL LE FLO,44000.0,butas,26.0,2.0,1,115000.0,4423.0,251.0,47.222514,-1.528741,44109000CH0407
2022-02-03,31 RUE GAL LE FLO,44000.0,butas,45.0,2.0,1,175000.0,3889.0,251.0,47.222506,-1.528503,44109000CH0389
2025-12-23,33 RUE GAL LE FLO,44000.0,butas,29.0,1.0,1,93500.0,3224.0,251.0,47.222514,-1.528741,44109000CH0407
2023-08-31,33 RUE GAL LE FLO,44000.0,butas,30.0,2.0,1,125000.0,4167.0,251.0,47.222514,-1.528741,44109000CH0407
2022-04-04,31 RUE GAL LE FLO,44000.0,butas,44.0,2.0,1,185000.0,4205.0,251.0,47.222506,-1.528503,44109000CH0389
2024-05-23,33 RUE GAL LE FLO,44000.0,butas,29.0,1.0,1,103500.0,3569.0,251.0,47.222514,-1.528741,44109000CH0407
2021-09-10,31 RUE GAL LE FLO,44000.0,butas,42.0,2.0,1,163500.0,3893.0,251.0,47.222506,-1.528503,44109000CH0389
2024-08-23,3 RUE GEN DE CASTELNAU,44000.0,butas,59.0,2.0,1,193000.0,3271.0,260.0,47.222589,-1.527156,44109000CH0614
2022-02-15,3 RUE GEN DE CASTELNAU,44000.0,butas,59.0,2.0,2,95200.0,1614.0,260.0,47.222589,-1.527156,44109000CH0614
2024-10-24,3 RUE GEN DE CASTELNAU,44000.0,butas,58.0,2.0,2,113900.0,1964.0,260.0,47.222589,-1.527156,44109000CH0614
2023-01-10,3 RUE GEN DE CASTELNAU,44000.0,butas,67.0,3.0,2,111200.0,1660.0,260.0,47.222589,-1.527156,44109000CH0614
2023-11-21,1 RUE GEN DE CASTELNAU,44000.0,butas,69.0,3.0,2,212000.0,3072.0,260.0,47.222589,-1.527156,44109000CH0614
2024-04-02,4 PL DU RALLIEMENT,44000.0,butas,39.0,2.0,0,117000.0,3000.0,260.0,47.222504,-1.529316,44109000CH0787
2022-06-24,1 RUE GEN DE CASTELNAU,44000.0,butas,35.0,1.0,1,67600.0,1931.0,260.0,47.222589,-1.527156,44109000CH0614
2025-07-09,26 RUE DE LA VILLE EN PIERRE,44000.0,butas,24.0,1.0,1,69000.0,2875.0,261.0,47.225352,-1.525085,44109000BW0342
2022-03-28,26 RUE DE LA VILLE EN PIERRE,44000.0,butas,60.0,3.0,0,223400.0,3723.0,261.0,47.225352,-1.525085,44109000BW0342
2022-08-17,26 RUE DE LA VILLE EN PIERRE,44000.0,butas,26.0,1.0,0,130000.0,5000.0,261.0,47.225352,-1.525085,44109000BW0342
2022-08-17,26 RUE DE LA VILLE EN PIERRE,44000.0,butas,16.0,1.0,0,90000.0,5625.0,261.0,47.225352,-1.525085,44109000BW0342
2022-02-09,10 RUE DE LA PETITE MITRIE,44000.0,butas,36.0,2.0,1,200000.0,5556.0,265.0,47.227069,-1.529278,44109000BW0067
2022-10-07,10 RUE DE LA PETITE MITRIE,44000.0,butas,45.0,2.0,1,140000.0,3111.0,265.0,47.227069,-1.529278,44109000BW0067
2022-11-02,10 RUE DE LA PETITE MITRIE,44000.0,butas,41.0,2.0,1,130000.0,3171.0,265.0,47.227069,-1.529278,44109000BW0067
2025-06-25,108 RUE FRANCIS DE PRESSENSE,44000.0,butas,25.0,1.0,0,75000.0,3000.0,266.0,47.222572,-1.529859,44109000CH0424
2021-01-28,103 RUE FRANCIS DE PRESSENSE,44000.0,namas,137.0,4.0,0,720000.0,5255.0,266.0,47.222475,-1.529442,44109000CH0412
2025-07-18,21 RUE HENRI BRUNELLIERE,44000.0,namas,64.0,2.0,0,295000.0,4609.0,266.0,47.226332,-1.531068,44109000BW0042
2025-05-12,108 RUE FRANCIS DE PRESSENSE,44000.0,butas,25.0,1.0,0,72000.0,2880.0,266.0,47.222572,-1.529859,44109000CH0424
2025-01-31,10 RUE GEN DE CASTELNAU,44000.0,namas,86.0,3.0,1,357000.0,4151.0,269.0,47.222678,-1.5266,44109000CI0773
2022-09-28,24 RUE DE LA VILLE EN PIERRE,44000.0,namas,100.0,4.0,1,450000.0,4500.0,269.0,47.225369,-1.524981,44109000BW0343
2024-06-14,1 RUE CESAR FRANCK,44000.0,butas,100.0,3.0,1,360000.0,3600.0,271.0,47.224966,-1.524856,44109000CI0685
2025-09-16,1 RUE CESAR FRANCK,44000.0,butas,74.0,3.0,1,250000.0,3378.0,271.0,47.224966,-1.524856,44109000CI0685
2023-09-21,1 RUE CESAR FRANCK,44000.0,butas,107.0,5.0,2,463200.0,4329.0,271.0,47.224966,-1.524856,44109000CI0685
2022-11-25,88 BD ERNEST DALBY,44000.0,butas,36.0,2.0,0,132000.0,3667.0,277.0,47.222934,-1.530909,44109000CH0772
2023-03-17,13 RUE DE LA VILLE EN PIERRE,44000.0,butas,35.0,2.0,1,131500.0,3757.0,277.0,47.225063,-1.524787,44109000CI0017
2024-01-04,13 RUE DE LA VILLE EN PIERRE,44000.0,butas,20.0,1.0,1,72000.0,3600.0,277.0,47.225063,-1.524787,44109000CI0017
2021-03-05,75 BD ERNEST DALBY,44000.0,butas,34.0,2.0,0,107000.0,3147.0,277.0,47.222612,-1.53029,44109000CH0459
2024-07-11,13 RUE DE LA VILLE EN PIERRE,44000.0,butas,35.0,2.0,1,160000.0,4571.0,277.0,47.225063,-1.524787,44109000CI0017
2025-09-11,75 BD ERNEST DALBY,44000.0,butas,34.0,2.0,0,101000.0,2971.0,277.0,47.222612,-1.53029,44109000CH0459
2021-01-20,1 AV DU CLIPPER,44000.0,butas,83.0,4.0,1,240000.0,2892.0,282.0,47.223814,-1.531888,44109000CH0696
2023-08-23,1 AV DU CLIPPER,44000.0,butas,48.0,2.0,1,183000.0,3812.0,282.0,47.223814,-1.531888,44109000CH0696
2021-06-23,26 RUE DES CHALATRES,44000.0,butas,34.0,1.0,1,125000.0,3676.0,282.0,47.226346,-1.531325,44109000BW0003
2025-03-28,2 AV DU CLIPPER,44000.0,butas,49.0,2.0,1,190000.0,3878.0,282.0,47.223814,-1.531888,44109000CH0696
2021-05-19,1 AV DU CLIPPER,44000.0,butas,50.0,2.0,1,180000.0,3600.0,282.0,47.223814,-1.531888,44109000CH0696
2023-10-02,2 AV DU CLIPPER,44000.0,butas,49.0,2.0,1,150000.0,3061.0,282.0,47.223814,-1.531888,44109000CH0696
2021-05-21,3 AV DU CLIPPER,44000.0,butas,50.0,2.0,1,170000.0,3400.0,282.0,47.223814,-1.531888,44109000CH0696
2023-07-04,1 AV DU CLIPPER,44000.0,butas,83.0,4.0,1,322000.0,3880.0,282.0,47.223814,-1.531888,44109000CH0696
2021-12-06,3 AV DU CLIPPER,44000.0,butas,50.0,2.0,1,155000.0,3100.0,282.0,47.223814,-1.531888,44109000CH0696
2022-03-14,3 AV DU CLIPPER,44000.0,butas,50.0,2.0,1,177900.0,3558.0,282.0,47.223814,-1.531888,44109000CH0696
2023-10-17,1 AV DU CLIPPER,44000.0,butas,50.0,2.0,1,141500.0,2830.0,282.0,47.223814,-1.531888,44109000CH0696
2023-07-18,3 AV DU CLIPPER,44000.0,butas,83.0,4.0,1,317000.0,3819.0,282.0,47.223814,-1.531888,44109000CH0696
2022-10-20,9 RUE ROUGET DE LISLE,44000.0,butas,28.0,1.0,1,155000.0,5536.0,283.0,47.225849,-1.525044,44109000BW0280
2024-12-16,9 RUE ROUGET DE LISLE,44000.0,butas,60.0,3.0,2,220000.0,3667.0,283.0,47.225849,-1.525044,44109000BW0280
2023-06-01,29 RUE DU CASTERNEAU,44000.0,butas,60.0,3.0,2,179583.33,2993.0,290.0,47.226967,-1.530443,44109000BW0046
2022-11-14,29 RUE DU CASTERNEAU,44000.0,butas,61.0,4.0,2,210000.0,3443.0,290.0,47.226967,-1.530443,44109000BW0046
2023-07-24,25 RUE DU CASTERNEAU,44000.0,butas,60.0,4.0,1,189400.0,3157.0,290.0,47.226967,-1.530443,44109000BW0046
2022-11-28,27 RUE DU CASTERNEAU,44000.0,butas,60.0,3.0,2,220000.0,3667.0,290.0,47.226967,-1.530443,44109000BW0046
2021-10-28,25 RUE DU CASTERNEAU,44000.0,butas,50.0,3.0,2,192000.0,3840.0,290.0,47.226967,-1.530443,44109000BW0046
2024-07-31,27 RUE DU CASTERNEAU,44000.0,butas,60.0,4.0,2,150000.0,2500.0,290.0,47.226967,-1.530443,44109000BW0046
2023-10-05,29 RUE DU CASTERNEAU,44000.0,butas,78.0,4.0,1,143560.0,1841.0,290.0,47.226967,-1.530443,44109000BW0046
2022-08-30,29 RUE DU CASTERNEAU,44000.0,butas,63.0,4.0,2,147500.0,2341.0,290.0,47.226967,-1.530443,44109000BW0046
2022-12-05,25 RUE DU CASTERNEAU,44000.0,butas,60.0,4.0,2,180000.0,3000.0,290.0,47.226967,-1.530443,44109000BW0046
2022-09-12,27 RUE DU CASTERNEAU,44000.0,butas,63.0,4.0,1,204000.0,3238.0,290.0,47.226967,-1.530443,44109000BW0046
2021-10-04,29 RUE DU CASTERNEAU,44000.0,butas,52.0,3.0,1,163000.0,3135.0,290.0,47.226967,-1.530443,44109000BW0046
2024-04-04,25 RUE DU CASTERNEAU,44000.0,butas,64.0,4.0,1,195256.6,3051.0,290.0,47.226967,-1.530443,44109000BW0046
2024-09-26,29 RUE DU CASTERNEAU,44000.0,butas,61.0,4.0,1,128100.0,2100.0,290.0,47.226967,-1.530443,44109000BW0046
2022-05-20,23 RUE DE LA PETITE MITRIE,44000.0,namas,48.0,3.0,1,363330.0,7569.0,291.0,47.227131,-1.530032,44109000BW0059
2023-09-25,13 RUE ROUGET DE LISLE,44000.0,butas,40.0,2.0,1,110000.0,2750.0,292.0,47.226127,-1.525134,44109000BW0277
2021-01-11,6 RUE SGT BOBILLOT,44000.0,namas,69.0,3.0,0,580000.0,8406.0,293.0,47.224863,-1.524555,44109000CI0023
2021-06-30,2 RUE ROUGET DE LISLE,44000.0,butas,64.0,3.0,2,247000.0,3859.0,295.0,47.225443,-1.524655,44109000BW0553
2023-05-15,8 RUE DE LA MUSIQUE,44000.0,butas,28.0,1.0,0,240000.0,8571.0,296.0,47.2221,-1.528334,44109000CH0395
2021-05-28,8 RUE DE LA MUSIQUE,44000.0,namas,120.0,4.0,0,330000.0,2750.0,296.0,47.2221,-1.528334,44109000CH0395
2023-11-21,8 RUE DE LA MUSIQUE,44000.0,butas,28.0,1.0,0,130000.0,4643.0,296.0,47.2221,-1.528334,44109000CH0395
2024-08-19,9 RUE DE LA VILLE EN PIERRE,44000.0,butas,83.0,4.0,1,280000.0,3373.0,297.0,47.225208,-1.524548,44109000CI0019
2022-02-22,2 RUE GEN DE CASTELNAU,44000.0,namas,135.0,4.0,0,670000.0,4963.0,297.0,47.222358,-1.526705,44109000CI0716
2025-05-21,114 RUE FRANCIS DE PRESSENSE,44000.0,butas,80.0,4.0,1,245000.0,3062.0,300.0,47.222332,-1.530153,44109000CH0422
2025-04-11,114 RUE FRANCIS DE PRESSENSE,44000.0,butas,20.0,1.0,0,80000.0,4000.0,300.0,47.222332,-1.530153,44109000CH0422
2024-11-20,114 RUE FRANCIS DE PRESSENSE,44000.0,butas,54.0,2.0,1,170000.0,3148.0,300.0,47.222332,-1.530153,44109000CH0422
2023-09-08,19 RUE GAL LE FLO,44000.0,butas,27.0,2.0,1,90000.0,3333.0,305.0,47.222102,-1.52742,44109000CH0378
2023-09-27,2 RUE SGT BOBILLOT,44000.0,butas,18.0,2.0,0,113000.0,6278.0,305.0,47.225219,-1.52445,44109000CI0020
2022-12-05,2 RUE SGT BOBILLOT,44000.0,butas,33.0,2.0,0,110000.0,3333.0,305.0,47.225219,-1.52445,44109000CI0020
2025-12-08,45 RUE FRANCIS DE PRESSENSE,44000.0,butas,33.0,1.0,1,59000.0,1788.0,306.0,47.223674,-1.524704,44109000CI0406
2021-03-15,12 AV JACQUES LAMBERT,44000.0,namas,104.0,4.0,0,475000.0,4567.0,307.0,47.222978,-1.525322,44109000CI0397
2025-12-18,2 RUE SGT BOBILLOT,44000.0,namas,48.0,4.0,0,244000.0,5083.0,309.0,47.225136,-1.524375,44109000CI0021
2023-11-06,2 RUE SGT BOBILLOT,44000.0,namas,48.0,4.0,0,252010.0,5250.0,309.0,47.225136,-1.524375,44109000CI0021
2023-01-10,9 RUE DES CHALATRES,44000.0,butas,60.0,3.0,2,174000.0,2900.0,310.0,47.226083,-1.532031,44109000CE0120
2024-07-24,11 RUE DES CHALATRES,44000.0,butas,73.0,4.0,2,215000.0,2945.0,310.0,47.226083,-1.532031,44109000CE0120
2022-01-07,11 RUE DES CHALATRES,44000.0,butas,44.0,2.0,2,185000.0,4205.0,310.0,47.226083,-1.532031,44109000CE0120
2023-02-03,7 RUE DES CHALATRES,44000.0,butas,57.0,3.0,2,248000.0,4351.0,310.0,47.226083,-1.532031,44109000CE0120
2021-11-19,9 RUE DES CHALATRES,44000.0,butas,73.0,4.0,2,218000.0,2986.0,310.0,47.226083,-1.532031,44109000CE0120
2023-04-27,9 RUE DES CHALATRES,44000.0,butas,60.0,3.0,2,198650.0,3311.0,310.0,47.226083,-1.532031,44109000CE0120
2022-04-05,7 RUE DES CHALATRES,44000.0,butas,73.0,4.0,2,260000.0,3562.0,310.0,47.226083,-1.532031,44109000CE0120
2021-01-26,9 RUE DES CHALATRES,44000.0,butas,73.0,4.0,1,249000.0,3411.0,310.0,47.226083,-1.532031,44109000CE0120
2021-09-01,11 RUE DES CHALATRES,44000.0,butas,76.0,4.0,2,120000.0,1579.0,310.0,47.226083,-1.532031,44109000CE0120
2021-06-16,11 RUE DES CHALATRES,44000.0,butas,46.0,2.0,0,170000.0,3696.0,310.0,47.226083,-1.532031,44109000CE0120
2022-10-18,9 RUE DES CHALATRES,44000.0,butas,60.0,3.0,2,226133.0,3769.0,310.0,47.226083,-1.532031,44109000CE0120
2024-06-12,7 RUE DES CHALATRES,44000.0,butas,60.0,3.0,2,240000.0,4000.0,310.0,47.226083,-1.532031,44109000CE0120
2025-03-13,79 BD ERNEST DALBY,44000.0,butas,18.0,1.0,0,79000.0,4389.0,310.0,47.222332,-1.530431,44109000CH0461
2021-01-08,11 RUE DES CHALATRES,44000.0,butas,45.0,2.0,1,125000.0,2778.0,310.0,47.226083,-1.532031,44109000CE0120
2022-10-27,79 BD ERNEST DALBY,44000.0,butas,57.0,4.0,0,243000.0,4263.0,310.0,47.222332,-1.530431,44109000CH0461
2025-12-23,9 RUE DES CHALATRES,44000.0,butas,73.0,4.0,2,249850.0,3423.0,310.0,47.226083,-1.532031,44109000CE0120
2024-01-15,11 RUE DES CHALATRES,44000.0,butas,75.0,4.0,2,205000.0,2733.0,310.0,47.226083,-1.532031,44109000CE0120
2023-06-09,79 BD ERNEST DALBY,44000.0,butas,29.0,1.0,0,80000.0,2759.0,310.0,47.222332,-1.530431,44109000CH0461
2023-09-08,7 RUE DES CHALATRES,44000.0,butas,73.0,4.0,2,283000.0,3877.0,310.0,47.226083,-1.532031,44109000CE0120
2023-09-06,79 BD ERNEST DALBY,44000.0,butas,20.0,1.0,0,76000.0,3800.0,310.0,47.222332,-1.530431,44109000CH0461
2023-03-01,79 BD ERNEST DALBY,44000.0,butas,32.0,1.0,1,115000.0,3594.0,310.0,47.222332,-1.530431,44109000CH0461
2022-02-09,2 RUE BARILLER,44000.0,butas,38.0,2.0,1,400000.0,10526.0,311.0,47.226941,-1.525866,44109000BW0257
2024-12-06,3 AV DU PETIT PARC,44000.0,namas,32.0,1.0,0,240000.0,7500.0,313.0,47.22253,-1.525889,44109000CI0425
2024-11-29,7 RUE BARILLER,44000.0,namas,119.0,4.0,1,540000.0,4538.0,313.0,47.226724,-1.525458,44109000BW0262
2021-10-29,5 RUE BARILLER,44000.0,namas,141.0,4.0,1,630000.0,4468.0,317.0,47.226777,-1.525463,44109000BW0261
2022-06-10,96 BD ERNEST DALBY,44000.0,butas,52.0,3.0,1,210000.0,4038.0,319.0,47.222472,-1.530977,44109000CH0224
2021-02-18,96 BD ERNEST DALBY,44000.0,butas,53.0,3.0,0,190000.0,3585.0,319.0,47.222472,-1.530977,44109000CH0224
2023-02-09,9 RUE SGT BOBILLOT,44000.0,namas,107.0,5.0,0,580000.0,5421.0,322.0,47.224482,-1.524186,44109000CI0699
2023-06-21,33 RUE D ALLONVILLE,44000.0,butas,60.0,3.0,1,200000.0,3333.0,323.0,47.223628,-1.532354,44109000CH0205
2022-12-12,22 RUE BELLIER,44000.0,namas,72.0,4.0,1,285000.0,3958.0,323.0,47.221927,-1.527499,44109000CH0377
2022-12-27,33 RUE D ALLONVILLE,44000.0,butas,60.0,3.0,1,191000.0,3183.0,323.0,47.223628,-1.532354,44109000CH0205
2024-11-14,4 ALL RICHEMONT,44000.0,butas,36.0,2.0,1,155000.0,4306.0,324.0,47.223384,-1.532193,44109000CH0778
2023-10-16,2 ALL RICHEMONT,44000.0,butas,21.0,1.0,1,95000.0,4524.0,324.0,47.223384,-1.532193,44109000CH0778
2024-04-12,4 ALL RICHEMONT,44000.0,butas,63.0,2.0,2,223810.0,3553.0,324.0,47.223384,-1.532193,44109000CH0778
2022-10-20,4 ALL RICHEMONT,44000.0,butas,54.0,2.0,1,249000.0,4611.0,324.0,47.223384,-1.532193,44109000CH0778
2021-07-28,25 RUE D ALLONVILLE,44000.0,butas,18.0,1.0,1,100000.0,5556.0,324.0,47.223384,-1.532193,44109000CH0778
2024-01-11,2 ALL RICHEMONT,44000.0,butas,40.0,1.0,1,157000.0,3925.0,324.0,47.223384,-1.532193,44109000CH0778
2021-07-16,25 RUE D ALLONVILLE,44000.0,butas,61.0,3.0,2,235000.0,3852.0,324.0,47.223384,-1.532193,44109000CH0778
2024-08-23,25 RUE D ALLONVILLE,44000.0,butas,73.0,4.0,1,204800.0,2805.0,324.0,47.223384,-1.532193,44109000CH0778
2021-05-20,2 ALL RICHEMONT,44000.0,butas,60.0,3.0,2,225000.0,3750.0,324.0,47.223384,-1.532193,44109000CH0778
2024-10-23,2 ALL RICHEMONT,44000.0,butas,35.0,2.0,2,150000.0,4286.0,324.0,47.223384,-1.532193,44109000CH0778
2024-01-19,17 RUE GAL LE FLO,44000.0,butas,60.0,3.0,1,220000.0,3667.0,325.0,47.221964,-1.527177,44109000CI0439
2022-12-14,120 RUE FRANCIS DE PRESSENSE,44000.0,namas,47.0,2.0,0,200400.0,4264.0,326.0,47.222183,-1.530483,44109000CH0464
2021-05-27,10 RUE MARCEL HATET,44000.0,butas,40.0,2.0,0,152000.0,3800.0,327.0,47.222746,-1.53158,44109000CH0216
2025-01-10,1 RUE SGT BOBILLOT,44000.0,namas,96.0,3.0,0,450000.0,4688.0,331.0,47.225298,-1.524118,44109000CI0066
2021-08-23,3 RUE BARILLER,44000.0,namas,55.0,3.0,0,450000.0,8182.0,331.0,47.226916,-1.525416,44109000BW0259
2021-12-30,83 BD ERNEST DALBY,44000.0,butas,40.0,2.0,0,124000.0,3100.0,332.0,47.222178,-1.530614,44109000CH0465
2021-12-14,45 RUE BELLIER,44000.0,namas,81.0,4.0,1,548800.0,6775.0,334.0,47.221801,-1.529192,44109000CH0633
2024-05-24,57 RUE BELLIER,44000.0,butas,33.0,1.0,1,113000.0,3424.0,334.0,47.221942,-1.529949,44109000CH0535
2024-05-28,57 RUE BELLIER,44000.0,butas,30.0,2.0,1,66000.0,2200.0,334.0,47.221942,-1.529949,44109000CH0535
2025-09-18,57 RUE BELLIER,44000.0,butas,72.0,1.0,0,160000.0,2222.0,334.0,47.221942,-1.529949,44109000CH0535
2022-08-18,1 RUE DU GUE ROBERT,44000.0,butas,62.0,4.0,1,150000.0,2419.0,334.0,47.221942,-1.529949,44109000CH0535
2023-12-15,20 RUE PIERRE ET MARIE CURIE,44000.0,butas,40.0,2.0,2,130000.0,3250.0,336.0,47.223096,-1.524712,44109000CI0398
2023-07-04,14 AV DU PETIT PARC,44000.0,butas,41.0,2.0,2,137000.0,3341.0,336.0,47.223096,-1.524712,44109000CI0398
2021-10-18,20 RUE PIERRE ET MARIE CURIE,44000.0,namas,105.0,4.0,1,1050000.0,10000.0,336.0,47.223421,-1.524429,44109000CI0399
2021-10-20,20 RUE BELLIER,44000.0,namas,50.0,4.0,1,265000.0,5300.0,336.0,47.22186,-1.527164,44109000CH0747
2025-02-03,22 RUE PIERRE ET MARIE CURIE,44000.0,butas,89.0,5.0,2,240000.0,2697.0,336.0,47.223096,-1.524712,44109000CI0398
2025-12-19,20 RUE PIERRE ET MARIE CURIE,44000.0,butas,67.0,4.0,2,185000.0,2761.0,336.0,47.223096,-1.524712,44109000CI0398
2021-01-21,20 RUE CURIE,44000.0,butas,67.0,4.0,1,240000.0,3582.0,336.0,47.223096,-1.524712,44109000CI0398
2023-09-04,22 RUE PIERRE ET MARIE CURIE,44000.0,butas,44.0,2.0,1,125000.0,2841.0,336.0,47.223096,-1.524712,44109000CI0398
2024-06-06,36 RUE DU CASTERNEAU,44000.0,butas,75.0,4.0,2,220000.0,2933.0,337.0,47.226997,-1.531421,44109000BX0265
2023-03-03,36 RUE DU CASTERNEAU,44000.0,butas,66.0,3.0,2,220000.0,3333.0,337.0,47.226997,-1.531421,44109000BX0265
2025-03-24,36 RUE DU CASTERNEAU,44000.0,butas,49.0,2.0,1,134000.0,2735.0,337.0,47.226997,-1.531421,44109000BX0265
2021-08-24,36 RUE DU CASTERNEAU,44000.0,butas,75.0,4.0,1,328150.0,4375.0,337.0,47.226997,-1.531421,44109000BX0265
2023-02-08,36 RUE DU CASTERNEAU,44000.0,butas,52.0,2.0,1,195000.0,3750.0,337.0,47.226997,-1.531421,44109000BX0265
